"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push","18 Jun 2025, 20:29","18 Jun 2025, 21:46","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,7,,,
"Push","18 Jun 2025, 20:29","18 Jun 2025, 21:46","","Single Arm Lateral Raise (Cable)",,"",3,"normal",15,6,,,
"Push","18 Jun 2025, 20:29","18 Jun 2025, 21:46","","Lateral Raise (Machine)",,"",0,"normal",30,8,,,
"Push","18 Jun 2025, 20:29","18 Jun 2025, 21:46","","Lateral Raise (Machine)",,"",1,"normal",30,8,,,
"Push","18 Jun 2025, 20:29","18 Jun 2025, 21:46","","Lateral Raise (Machine)",,"",2,"normal",30,9,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Pull Up (Weighted)",,"",0,"warmup",,7,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Pull Up (Weighted)",,"",1,"normal",10,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Pull Up (Weighted)",,"",2,"normal",10,8,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Pull Up (Weighted)",,"",3,"normal",10,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Single Arm Lat Pulldown",,"",0,"warmup",55,8,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Single Arm Lat Pulldown",,"",1,"normal",68,11,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Single Arm Lat Pulldown",,"",2,"normal",72,7,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Single Arm Lat Pulldown",,"",3,"normal",72,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Row (Machine)",,"",0,"normal",77,9,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Row (Machine)",,"",1,"normal",77,9,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Row (Machine)",,"",2,"normal",77,9,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Row (Machine)",,"",3,"normal",77,10,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",45,12,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",45,9,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",45,10,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Bicep Curl (Dumbbell)",,"",0,"warmup",10,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Bicep Curl (Dumbbell)",,"",1,"normal",18,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Bicep Curl (Dumbbell)",,"",2,"normal",18,5,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Bicep Curl (Dumbbell)",,"",3,"normal",16,5,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Bicep Curl (Dumbbell)",,"",4,"normal",16,5,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Preacher Curl (Barbell)",,"",0,"normal",20,8,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Preacher Curl (Barbell)",,"",1,"normal",20,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Preacher Curl (Barbell)",,"",2,"normal",20,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Incline Curl (Dumbbell)",,"N",0,"normal",10,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Incline Curl (Dumbbell)",,"N",1,"normal",10,5,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Seated Incline Curl (Dumbbell)",,"N",2,"normal",10,6,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Reverse Fly Single Arm (Cable)",,"",0,"warmup",13.5,8,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Reverse Fly Single Arm (Cable)",,"",1,"normal",22.7,8,,,
"Pull - Lats","17 Jun 2025, 21:49","17 Jun 2025, 22:54","","Reverse Fly Single Arm (Cable)",,"",2,"normal",22.7,8,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Lat Pulldown (Cable)",,"",0,"warmup",54,10,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Lat Pulldown (Cable)",,"",1,"warmup",72,4,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Lat Pulldown (Cable)",,"",2,"failure",91,7,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Lat Pulldown (Cable)",,"",3,"failure",91,6,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Lat Pulldown (Cable)",,"",4,"failure",81,6,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Row (Machine)",,"",0,"normal",77,9,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Row (Machine)",,"",1,"normal",77,10,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Row (Machine)",,"",2,"normal",77,8,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Row (Machine)",,"",3,"normal",77,10,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","T Bar Row",,"",0,"warmup",30,10,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","T Bar Row",,"",1,"normal",30,8,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","T Bar Row",,"",2,"normal",30,8,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Bicep Curl (Barbell)",,"",0,"warmup",15,10,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Bicep Curl (Barbell)",,"",1,"normal",30,9,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Bicep Curl (Barbell)",,"",2,"normal",30,6,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Bicep Curl (Barbell)",,"",3,"normal",30,4,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Preacher Curl (Barbell)",,"",0,"normal",15,8,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Preacher Curl (Barbell)",,"",1,"normal",15,9,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Preacher Curl (Barbell)",,"",2,"normal",15,7,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Incline Curl (Dumbbell)",,"Felváltva",0,"normal",10,6,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Incline Curl (Dumbbell)",,"Felváltva",1,"normal",10,5,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Seated Incline Curl (Dumbbell)",,"Felváltva",2,"normal",10,6,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Reverse Fly Single Arm (Cable)",,"",0,"normal",18,13,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Reverse Fly Single Arm (Cable)",,"",1,"normal",18,8,,,
"Pull -  Upper back","9 Jun 2025, 18:57","9 Jun 2025, 19:50","","Reverse Fly Single Arm (Cable)",,"",2,"normal",18,7,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",1,"warmup",40,11,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",2,"warmup",60,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",3,"normal",80,9,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",4,"normal",80,7,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",5,"normal",80,5,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Bench Press (Barbell)",,"",6,"dropset",60,5,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Incline Bench Press (Smith Machine)",,"",0,"warmup",,2,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Incline Bench Press (Smith Machine)",,"",1,"normal",40,7,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Incline Bench Press (Smith Machine)",,"",2,"normal",40,7,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Incline Bench Press (Smith Machine)",,"",3,"normal",40,7,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Triceps Pushdown",,"",0,"warmup",55,3,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Triceps Pushdown",,"",1,"normal",67,11,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Triceps Pushdown",,"",2,"normal",67,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Triceps Pushdown",,"",3,"normal",67,5,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,6,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,10,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,6,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Lateral Raise (Machine)",,"",0,"normal",30,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Lateral Raise (Machine)",,"",1,"normal",30,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Lateral Raise (Machine)",,"",2,"normal",30,8,,,
"Push","8 Jun 2025, 18:49","8 Jun 2025, 19:43","","Lateral Raise (Machine)",,"",3,"normal",30,8,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Bench Press (Barbell)",,"",1,"warmup",40,8,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Bench Press (Barbell)",,"",2,"warmup",60,6,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Bench Press (Barbell)",,"",3,"normal",80,6,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Bench Press (Barbell)",,"",4,"normal",80,6,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Bench Press (Barbell)",,"",5,"normal",80,6,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Triceps Dip",,"",0,"normal",,10,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Triceps Dip",,"",1,"normal",,10,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Triceps Dip",,"",2,"normal",,7,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Triceps Pushdown",,"Alulrol 5",0,"warmup",55,8,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Triceps Pushdown",,"Alulrol 5",1,"normal",60,11,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Triceps Pushdown",,"Alulrol 5",2,"normal",60,8,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,8,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,7,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,7,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,13,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,11,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,9,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Lateral Raise (Machine)",,"",0,"normal",30,7,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Lateral Raise (Machine)",,"",1,"normal",25,12,,,
"Push","30 May 2025, 20:43","30 May 2025, 21:28","","Lateral Raise (Machine)",,"",2,"normal",25,12,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",1,"warmup",40,8,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",2,"warmup",60,6,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",3,"warmup",80,4,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",4,"warmup",100,6,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",5,"failure",100,5,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Bench Press (Barbell)",,"",6,"failure",100,5,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Triceps Dip (Weighted)",,"",0,"warmup",,9,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Triceps Dip (Weighted)",,"",1,"warmup",15,5,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Triceps Dip (Weighted)",,"",2,"failure",30,9,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Triceps Dip (Weighted)",,"",3,"failure",30,7,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Triceps Dip (Weighted)",,"",4,"failure",30,6,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Chest Fly (Machine)",,"",0,"normal",130,9,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Chest Fly (Machine)",,"",1,"normal",130,7,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Chest Fly (Machine)",,"",2,"normal",130,7,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",27,10,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",27,9,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",27,7,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",27,8,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Iso-Lateral Chest Press (Machine)",,"",4,"normal",30,9,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Incline Chest Fly (Dumbbell)",,"Gep",0,"normal",22,8,,,
"Push","10 May 2025, 18:56","10 May 2025, 19:52","","Incline Chest Fly (Dumbbell)",,"Gep",1,"normal",22,7,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Chin Up (Weighted)",,"",0,"warmup",15,5,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Chin Up (Weighted)",,"",1,"warmup",20,5,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Chin Up (Weighted)",,"",2,"failure",30,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Chin Up (Weighted)",,"",3,"failure",30,8,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Chin Up (Weighted)",,"",4,"failure",30,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Chin Up (Weighted)",,"",5,"normal",,5,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Single Arm Lat Pulldown",,"",0,"warmup",55,8,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Single Arm Lat Pulldown",,"",1,"normal",72,7,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Single Arm Lat Pulldown",,"",2,"normal",72,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Single Arm Lat Pulldown",,"",3,"normal",72,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Seated Row (Machine)",,"",0,"normal",73,9,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Seated Row (Machine)",,"",1,"normal",73,8,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Seated Row (Machine)",,"",2,"normal",73,8,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",45,12,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",45,9,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",45,9,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Bicep Curl (Barbell)",,"",0,"warmup",20,10,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Bicep Curl (Barbell)",,"",2,"normal",30,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Bicep Curl (Barbell)",,"",3,"normal",30,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Bicep Curl (Barbell)",,"",4,"normal",30,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Preacher Curl (Barbell)",,"",0,"normal",20,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Preacher Curl (Barbell)",,"",1,"normal",20,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Preacher Curl (Barbell)",,"",2,"normal",20,6,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Concentration Curl",,"",0,"normal",10,5,,,
"Pull - Lats","4 May 2025, 18:54","4 May 2025, 19:54","","Concentration Curl",,"",1,"normal",10,7,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",2,"warmup",60,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",3,"warmup",80,4,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",4,"failure",100,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",5,"failure",100,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Bench Press (Barbell)",,"",6,"failure",100,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Dip (Weighted)",,"",0,"warmup",,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Dip (Weighted)",,"",1,"warmup",15,5,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Dip (Weighted)",,"",2,"failure",30,10,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Dip (Weighted)",,"",3,"failure",30,8,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Dip (Weighted)",,"",4,"failure",30,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Pushdown",,"",0,"warmup",55,8,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Pushdown",,"",1,"normal",77,12,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Pushdown",,"",2,"normal",77,12,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Pushdown",,"",3,"normal",77,8,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Triceps Pushdown",,"",4,"normal",77,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,8,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,8,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",20,9,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Seated Shoulder Press (Machine)",,"",0,"normal",20,10,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Seated Shoulder Press (Machine)",,"",1,"normal",20,8,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Seated Shoulder Press (Machine)",,"",2,"normal",20,7,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,10,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,7,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,6,,,
"Push","3 May 2025, 18:01","3 May 2025, 19:42","","Single Arm Lateral Raise (Cable)",,"",3,"normal",15,6,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Lat Pulldown (Cable)",,"",0,"warmup",54,9,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Lat Pulldown (Cable)",,"",1,"warmup",72,4,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Lat Pulldown (Cable)",,"",2,"failure",97,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Lat Pulldown (Cable)",,"",3,"failure",97,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Lat Pulldown (Cable)",,"",4,"failure",97,6,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Seated Row (Machine)",,"",0,"normal",73,10,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Seated Row (Machine)",,"",1,"normal",73,10,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Seated Row (Machine)",,"",2,"normal",73,9,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Seated Row (Machine)",,"",3,"normal",73,10,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","T Bar Row",,"",0,"warmup",40,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","T Bar Row",,"",1,"normal",40,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","T Bar Row",,"",2,"normal",40,8,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Bicep Curl (Barbell)",,"",0,"warmup",15,8,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Bicep Curl (Barbell)",,"",1,"normal",30,9,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Bicep Curl (Barbell)",,"",2,"normal",30,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Bicep Curl (Barbell)",,"",3,"normal",30,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Bicep Curl (Barbell)",,"",4,"normal",30,6,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Preacher Curl (Barbell)",,"",0,"normal",20,6,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Preacher Curl (Barbell)",,"",1,"normal",20,6,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Preacher Curl (Barbell)",,"",2,"normal",20,6,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Concentration Curl",,"",0,"normal",10,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Concentration Curl",,"",1,"normal",10,7,,,
"Pull -  Upper back","27 Apr 2025, 18:55","27 Apr 2025, 19:47","","Concentration Curl",,"",2,"normal",10,7,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Bench Press (Barbell)",,"",0,"warmup",20,15,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Bench Press (Barbell)",,"",1,"warmup",60,10,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Bench Press (Barbell)",,"",2,"warmup",60,10,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Bench Press (Barbell)",,"",3,"failure",100,7,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Bench Press (Barbell)",,"",4,"failure",100,7,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Bench Press (Barbell)",,"",5,"failure",100,7,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Triceps Dip (Weighted)",,"",0,"warmup",,8,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Triceps Dip (Weighted)",,"",1,"warmup",15,5,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Triceps Dip (Weighted)",,"",2,"warmup",30,3,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Triceps Dip (Weighted)",,"",3,"failure",30,6,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Triceps Dip (Weighted)",,"",4,"failure",30,6,,,
"Push","26 Apr 2025, 18:12","26 Apr 2025, 19:54","","Triceps Dip (Weighted)",,"",5,"failure",30,6,,,
